,Name,Line_Category,Line,Over_Under,League,Bookmaker,No_Vig_Probability
3757,Juan Soto,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.5147058823529411
3758,Juan Soto,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.40608007909045973
3759,Juan Soto,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.5939199209095403
3760,Juan Soto,Total Bases,0.5,Under,MLB,Pinnacle,0.4069552349241583
3761,Juan Soto,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.5834970530451867
3762,Julio Rodriguez,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.5428462127008417
3763,Julio Rodriguez,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7213426219126029
3764,Julio Rodriguez,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.27865737808739705
3765,Julio Rodriguez,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.45715378729915834
3766,Julio Rodriguez,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.48514851485148514
3767,Julio Rodriguez,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5124123831775702
3768,Julio Rodriguez,Total Bases,1.5,Under,MLB,Pinnacle,0.5598591549295775
3769,Julio Rodriguez,Total Bases,1.5,Over,MLB,Pinnacle,0.44014084507042256
3770,Julio Rodriguez,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.6783848057851908
3771,Julio Rodriguez,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.32161519421480916
3772,Julio Rodriguez,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.5445920303605313
3773,Julio Rodriguez,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.45540796963946867
3774,Julio Rodriguez,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.5148514851485149
3775,Julio Rodriguez,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.4875876168224299
3776,Jung Hoo Lee,Total Bases,1.5,Under,MLB,Pinnacle,0.5555155659528522
3777,Jung Hoo Lee,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.6768402154398563
3778,Jung Hoo Lee,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.32315978456014366
3779,Jung Hoo Lee,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.445859872611465
3780,Jung Hoo Lee,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.42483660130718953
3781,Jung Hoo Lee,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5751633986928105
3782,Jung Hoo Lee,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.5541401273885351
3783,Jung Hoo Lee,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.445859872611465
3784,Jung Hoo Lee,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.5541401273885351
3785,Jung Hoo Lee,Hits,1.5,Under,MLB,Draftkings/Fanduel,0.6728788621873467
3786,Jung Hoo Lee,Hits,1.5,Over,MLB,Draftkings/Fanduel,0.32712113781265323
3787,Jung Hoo Lee,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.5541401273885351
3788,Jung Hoo Lee,Total Bases,1.5,Over,MLB,Pinnacle,0.4444844340471477
3789,Jung Hoo Lee,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.445859872611465
3790,Jurickson Profar,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.45849056603773586
3791,Jurickson Profar,Total Bases,1.5,Under,MLB,Pinnacle,0.5438229135507029
3792,Jurickson Profar,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.618246522161113
3793,Jurickson Profar,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.4716817765101355
3794,Jurickson Profar,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.5415094339622641
3795,Jurickson Profar,Hits,1.5,Over,MLB,Draftkings/Fanduel,0.31328806983511154
3796,Jurickson Profar,Hits,1.5,Under,MLB,Draftkings/Fanduel,0.6867119301648885
3797,Jurickson Profar,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.3817534778388871
3798,Jurickson Profar,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.42197452229299365
3799,Jurickson Profar,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.48047229791099
3800,Jurickson Profar,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.51952770208901
3801,Jurickson Profar,Total Bases,1.5,Over,MLB,Pinnacle,0.45617708644929705
3802,Jurickson Profar,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5283182234898646
3803,Jurickson Profar,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.5780254777070064
3804,Justin Turner,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.3730886850152905
3805,Justin Turner,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.5694037898628872
3806,Justin Turner,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5036927621861153
3807,Justin Turner,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.49630723781388475
3808,Justin Turner,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.43363943175574915
3809,Justin Turner,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.5445920303605313
3810,Justin Turner,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.5663605682442509
3811,Justin Turner,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.6269113149847094
3812,Justin Turner,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.45540796963946867
3813,Justin Turner,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.4305962101371129
3814,Justin Turner,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.6724273823026201
3815,Justin Turner,Total Bases,1.5,Over,MLB,Pinnacle,0.42766090948119284
3816,Justin Turner,Total Bases,1.5,Under,MLB,Pinnacle,0.5723390905188072
3817,Justin Turner,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.3275726176973798
3818,Jusuf Nurkic,Rebounds,10.5,Under,NBA,Pinnacle,0.5121511604358217
3819,Jusuf Nurkic,Rebounds,10.5,Over,NBA,Pinnacle,0.4878488395641784
3820,Jusuf Nurkic,Pts + Rebs + Asts,23.5,Under,NBA,Pinnacle,0.5121511604358217
3821,Jusuf Nurkic,Pts + Rebs + Asts,23.5,Over,NBA,Pinnacle,0.4878488395641784
3822,Jusuf Nurkic,Assists,3.5,Under,NBA,Pinnacle,0.4426358249446705
3823,Jusuf Nurkic,Assists,3.5,Over,NBA,Pinnacle,0.5573641750553295
3824,Jusuf Nurkic,Rebounds,10.5,Under,NBA,Draftkings/Fanduel,0.5253595760787282
3825,Jusuf Nurkic,Steals,1.5,Over,NBA,Draftkings/Fanduel,0.35527082119976705
3826,Jusuf Nurkic,Assists,3.5,Over,NBA,Draftkings/Fanduel,0.5529124947871884
3827,Jusuf Nurkic,Assists,3.5,Under,NBA,Draftkings/Fanduel,0.44708750521281165
3828,Jusuf Nurkic,Blocks,0.5,Over,NBA,Draftkings/Fanduel,0.644729178800233
3829,Jusuf Nurkic,Blocks,0.5,Under,NBA,Draftkings/Fanduel,0.35527082119976705
3830,Jusuf Nurkic,Points,8.5,Over,NBA,Draftkings/Fanduel,0.5072795843173683
3831,Jusuf Nurkic,Points,8.5,Under,NBA,Draftkings/Fanduel,0.4927204156826317
3832,Jusuf Nurkic,Steals,1.5,Under,NBA,Draftkings/Fanduel,0.644729178800233
3833,Jusuf Nurkic,Points + Assists,12.5,Under,NBA,Draftkings/Fanduel,0.492617636190795
3834,Jusuf Nurkic,Points + Assists,12.5,Over,NBA,Draftkings/Fanduel,0.507382363809205
3835,Jusuf Nurkic,Points + Rebounds,19.5,Under,NBA,Draftkings/Fanduel,0.5138572543192761
3836,Jusuf Nurkic,Pts + Rebs + Asts,23.5,Over,NBA,Draftkings/Fanduel,0.4818172149421694
3837,Jusuf Nurkic,Pts + Rebs + Asts,23.5,Under,NBA,Draftkings/Fanduel,0.5181827850578306
3838,Jusuf Nurkic,Rebounds,10.5,Over,NBA,Draftkings/Fanduel,0.47464042392127176
3839,Jusuf Nurkic,Points,8.5,Under,NBA,Pinnacle,0.5020223264843877
3840,Jusuf Nurkic,Rebounds + Assists,14.5,Over,NBA,Draftkings/Fanduel,0.4819339008300524
3841,Jusuf Nurkic,Rebounds + Assists,14.5,Under,NBA,Draftkings/Fanduel,0.5180660991699477
3842,Jusuf Nurkic,Points + Rebounds,19.5,Over,NBA,Draftkings/Fanduel,0.4861427456807239
3843,Jusuf Nurkic,Points,8.5,Over,NBA,Pinnacle,0.49797767351561234
3844,Karl-Anthony Towns,Rebounds,7.5,Under,NBA,Pinnacle,0.570011209824491
3845,Karl-Anthony Towns,Rebounds,7.5,Over,NBA,Pinnacle,0.42998879017550906
3846,Karl-Anthony Towns,Pts + Rebs + Asts,28.5,Under,NBA,Pinnacle,0.4889380530973451
3847,Karl-Anthony Towns,Pts + Rebs + Asts,28.5,Over,NBA,Pinnacle,0.5110619469026548
3848,Karl-Anthony Towns,Points,18.5,Under,NBA,Pinnacle,0.5252688606776097
3849,Karl-Anthony Towns,Points,18.5,Over,NBA,Pinnacle,0.4747311393223902
3850,Karl-Anthony Towns,Points + Assists,21.5,Under,NBA,Draftkings/Fanduel,0.4905680715748626
3851,Karl-Anthony Towns,Assists,3.5,Over,NBA,Pinnacle,0.4265410648704731
3852,Karl-Anthony Towns,Assists,3.5,Over,NBA,Draftkings/Fanduel,0.42248380165501104
3853,Karl-Anthony Towns,Assists,3.5,Under,NBA,Draftkings/Fanduel,0.5775161983449889
3854,Karl-Anthony Towns,Blocks,0.5,Over,NBA,Draftkings/Fanduel,0.4365079365079365
3855,Karl-Anthony Towns,Blocks,0.5,Under,NBA,Draftkings/Fanduel,0.5634920634920636
3856,Karl-Anthony Towns,Points,18.5,Over,NBA,Draftkings/Fanduel,0.489210819572485
3857,Karl-Anthony Towns,Points,18.5,Under,NBA,Draftkings/Fanduel,0.5107891804275149
3858,Karl-Anthony Towns,Points + Assists,21.5,Over,NBA,Draftkings/Fanduel,0.5094319284251375
3859,Karl-Anthony Towns,Points + Rebounds,25.5,Over,NBA,Draftkings/Fanduel,0.5073284543442279
3860,Karl-Anthony Towns,Points + Rebounds,25.5,Under,NBA,Draftkings/Fanduel,0.492671545655772
3861,Karl-Anthony Towns,Assists,3.5,Under,NBA,Pinnacle,0.5734589351295268
3862,Karl-Anthony Towns,Pts + Rebs + Asts,28.5,Over,NBA,Draftkings/Fanduel,0.5217391304347826
3863,Karl-Anthony Towns,Pts + Rebs + Asts,29.5,Over,NBA,Draftkings/Fanduel,0.47614107883817425
3864,Karl-Anthony Towns,Rebounds,6.5,Over,NBA,Draftkings/Fanduel,0.5543606364172068
3865,Karl-Anthony Towns,Rebounds,6.5,Under,NBA,Draftkings/Fanduel,0.4456393635827931
3866,Karl-Anthony Towns,Rebounds,7.5,Over,NBA,Draftkings/Fanduel,0.4365079365079365
3867,Karl-Anthony Towns,Rebounds,7.5,Under,NBA,Draftkings/Fanduel,0.5634920634920636
3868,Karl-Anthony Towns,Rebounds + Assists,10.5,Over,NBA,Draftkings/Fanduel,0.4800586171174254
3869,Karl-Anthony Towns,Rebounds + Assists,10.5,Under,NBA,Draftkings/Fanduel,0.5199413828825746
3870,Karl-Anthony Towns,Steals,0.5,Over,NBA,Draftkings/Fanduel,0.5721476510067114
3871,Karl-Anthony Towns,Steals,0.5,Under,NBA,Draftkings/Fanduel,0.4278523489932886
3872,Karl-Anthony Towns,Pts + Rebs + Asts,28.5,Under,NBA,Draftkings/Fanduel,0.47826086956521746
3873,Karl-Anthony Towns,player_threes,1.5,Over,NBA,Pinnacle,0.5573641750553295
3874,Karl-Anthony Towns,Pts + Rebs + Asts,29.5,Under,NBA,Draftkings/Fanduel,0.5238589211618258
3875,Karl-Anthony Towns,player_threes,1.5,Under,NBA,Pinnacle,0.4426358249446705
3876,Karl-Anthony Towns,player_threes,1.5,Under,NBA,Draftkings/Fanduel,0.4411109460864399
3877,Karl-Anthony Towns,player_threes,1.5,Over,NBA,Draftkings/Fanduel,0.5588890539135601
3878,Kenrich Williams,player_threes,0.5,Under,NBA,Draftkings/Fanduel,0.593369754159424
3879,Kenrich Williams,player_threes,0.5,Over,NBA,Draftkings/Fanduel,0.40663024584057605
3880,Kenrich Williams,Steals,0.5,Under,NBA,Draftkings/Fanduel,0.713551230260742
3881,Kenrich Williams,Steals,0.5,Over,NBA,Draftkings/Fanduel,0.28644876973925815
3882,Kenrich Williams,Rebounds,2.5,Over,NBA,Draftkings/Fanduel,0.4170073589533933
3883,Kenrich Williams,Blocks,0.5,Under,NBA,Draftkings/Fanduel,0.8869565217391304
3884,Kenrich Williams,Blocks,0.5,Over,NBA,Draftkings/Fanduel,0.11304347826086955
3885,Kenrich Williams,Rebounds,2.5,Under,NBA,Draftkings/Fanduel,0.5829926410466066
3886,Kenta Maeda,Strikeouts,4.5,Under,MLB,Pinnacle,0.5895593240144311
3887,Kenta Maeda,Strikeouts,4.5,Over,MLB,Pinnacle,0.4104406759855688
3888,Kenta Maeda,Strikeouts,4.5,Under,MLB,Draftkings/Fanduel,0.577125124862197
3889,Kenta Maeda,Strikeouts,4.5,Over,MLB,Draftkings/Fanduel,0.422874875137803
3890,Kerry Carpenter,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.6217150131854142
3891,Kerry Carpenter,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.40590405904059046
3892,Kerry Carpenter,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5940959409594097
3893,Kerry Carpenter,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.5834970530451867
3894,Kerry Carpenter,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.4165029469548134
3895,Kerry Carpenter,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.27865737808739705
3896,Kerry Carpenter,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7213426219126029
3897,Kerry Carpenter,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.5751633986928105
3898,Kerry Carpenter,Total Bases,0.5,Under,MLB,Pinnacle,0.41594238887509316
3899,Kerry Carpenter,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.3782849868145858
3900,Kerry Carpenter,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.41384205856255546
3901,Kerry Carpenter,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.42483660130718953
3902,Kerry Carpenter,Total Bases,0.5,Over,MLB,Pinnacle,0.584057611124907
3903,Kerry Carpenter,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.5861579414374446
3904,Ketel Marte,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5590016961473225
3905,Ketel Marte,Hits + Runs + RBIs,2.5,Under,MLB,Draftkings/Fanduel,0.5541401273885351
3906,Ketel Marte,Hits + Runs + RBIs,2.5,Over,MLB,Draftkings/Fanduel,0.445859872611465
3907,Ketel Marte,Total Bases,1.5,Under,MLB,Draftkings/Fanduel,0.4775348786114467
3908,Ketel Marte,Total Bases,1.5,Under,MLB,Pinnacle,0.4808467741935484
3909,Ketel Marte,Total Bases,1.5,Over,MLB,Pinnacle,0.5191532258064516
3910,Ketel Marte,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.3161222339304531
3911,Ketel Marte,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.6838777660695469
3912,Ketel Marte,Total Bases,1.5,Over,MLB,Draftkings/Fanduel,0.5224651213885532
3913,Ketel Marte,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.4409983038526775
3914,Kevin Durant,Rebounds + Assists,10.5,Under,NBA,Draftkings/Fanduel,0.5399406820069754
3915,Kevin Durant,player_threes,2.5,Under,NBA,Draftkings/Fanduel,0.5666468722390394
3916,Kevin Durant,player_threes,2.5,Over,NBA,Draftkings/Fanduel,0.4333531277609606
3917,Kevin Durant,Steals,1.5,Under,NBA,Draftkings/Fanduel,0.6600764532824496
3918,Kevin Durant,Steals,1.5,Over,NBA,Draftkings/Fanduel,0.3399235467175504
3919,Kevin Durant,Rebounds + Assists,10.5,Over,NBA,Draftkings/Fanduel,0.4600593179930245
3920,Kevin Durant,Rebounds,6.5,Over,NBA,Draftkings/Fanduel,0.492671545655772
3921,Kevin Durant,player_threes,2.5,Over,NBA,Pinnacle,0.3988417974848837
3922,Kevin Durant,Rebounds,6.5,Under,NBA,Pinnacle,0.49393105680530824
3923,Kevin Durant,Rebounds,6.5,Over,NBA,Pinnacle,0.5060689431946916
3924,Kevin Durant,Rebounds,6.5,Under,NBA,Draftkings/Fanduel,0.5073284543442279
3925,Kevin Durant,Pts + Rebs + Asts,36.5,Under,NBA,Pinnacle,0.5
3926,Kevin Durant,Pts + Rebs + Asts,36.5,Over,NBA,Pinnacle,0.5
3927,Kevin Durant,Points,26.5,Under,NBA,Pinnacle,0.5232248162210196
3928,Kevin Durant,Points,26.5,Over,NBA,Pinnacle,0.47677518377898054
3929,Kevin Durant,Assists,3.5,Under,NBA,Pinnacle,0.48987854251012153
3930,Kevin Durant,Assists,3.5,Over,NBA,Pinnacle,0.5101214574898785
3931,Kevin Durant,Assists,3.5,Over,NBA,Draftkings/Fanduel,0.49784898371044456
3932,Kevin Durant,player_threes,2.5,Under,NBA,Pinnacle,0.6011582025151162
3933,Kevin Durant,Blocks,0.5,Over,NBA,Draftkings/Fanduel,0.5634920634920636
3934,Kevin Durant,Blocks,0.5,Under,NBA,Draftkings/Fanduel,0.4365079365079365
3935,Kevin Durant,Points,26.5,Over,NBA,Draftkings/Fanduel,0.48329142732955627
3936,Kevin Durant,Points,26.5,Under,NBA,Draftkings/Fanduel,0.5167085726704437
3937,Kevin Durant,Points + Assists,29.5,Over,NBA,Draftkings/Fanduel,0.5148198986848496
3938,Kevin Durant,Points + Assists,29.5,Under,NBA,Draftkings/Fanduel,0.4851801013151505
3939,Kevin Durant,Points + Rebounds,32.5,Over,NBA,Draftkings/Fanduel,0.5159585200852796
3940,Kevin Durant,Points + Rebounds,32.5,Under,NBA,Draftkings/Fanduel,0.4840414799147204
3941,Kevin Durant,Assists,3.5,Under,NBA,Draftkings/Fanduel,0.5021510162895555
3942,Kevin Durant,Pts + Rebs + Asts,36.5,Over,NBA,Draftkings/Fanduel,0.5086210944013885
3943,Kevin Durant,Pts + Rebs + Asts,36.5,Under,NBA,Draftkings/Fanduel,0.4913789055986116
3944,Kevin Gausman,Strikeouts,5.5,Over,MLB,Pinnacle,0.5275037936267072
3945,Kevin Gausman,Walks Allowed,1.5,Under,MLB,Draftkings/Fanduel,0.36664695446481377
3946,Kevin Gausman,Strikeouts,5.5,Over,MLB,Draftkings/Fanduel,0.5223361389273881
3947,Kevin Gausman,Walks Allowed,1.5,Over,MLB,Draftkings/Fanduel,0.6333530455351862
3948,Kevin Gausman,Strikeouts,5.5,Under,MLB,Draftkings/Fanduel,0.477663861072612
3949,Kevin Gausman,Strikeouts,5.5,Under,MLB,Pinnacle,0.4724962063732928
3950,Kevin Kiermaier,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.4598825831702544
3951,Kevin Kiermaier,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.3982930298719772
3952,Kevin Kiermaier,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.6017069701280228
3953,Kevin Kiermaier,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.3513513513513513
3954,Kevin Kiermaier,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.6486486486486487
3955,Kevin Kiermaier,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.42797882992418823
3956,Kevin Kiermaier,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.5720211700758118
3957,Kevin Kiermaier,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.5346534653465347
3958,Kevin Kiermaier,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.4653465346534653
3959,Kevin Kiermaier,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.25252525252525254
3960,Kevin Kiermaier,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7474747474747474
3961,Kevin Kiermaier,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.5401174168297456
3962,Kevin Kiermaier,Total Bases,0.5,Over,MLB,Pinnacle,0.5438496039698445
3963,Kevin Kiermaier,Total Bases,0.5,Under,MLB,Pinnacle,0.4561503960301555
3964,Kevin Love,Rebounds,4.5,Over,NBA,Draftkings/Fanduel,0.4365079365079365
3965,Kevin Love,Points + Rebounds,10.5,Under,NBA,Draftkings/Fanduel,0.5217391304347826
3966,Kevin Love,Points + Rebounds,10.5,Over,NBA,Draftkings/Fanduel,0.47826086956521746
3967,Kevin Love,Blocks,0.5,Under,NBA,Draftkings/Fanduel,0.8761776581426648
3968,Kevin Love,Blocks,0.5,Over,NBA,Draftkings/Fanduel,0.12382234185733512
3969,Kevin Love,player_threes,1.5,Under,NBA,Pinnacle,0.6345299777942265
3970,Kevin Love,player_threes,1.5,Over,NBA,Pinnacle,0.3654700222057735
3971,Kevin Love,Rebounds,4.5,Under,NBA,Pinnacle,0.5665108372290693
3972,Kevin Love,Rebounds,4.5,Over,NBA,Pinnacle,0.43348916277093075
3973,Kevin Love,Pts + Rebs + Asts,11.5,Under,NBA,Pinnacle,0.43717560176960324
3974,Kevin Love,Pts + Rebs + Asts,11.5,Over,NBA,Pinnacle,0.5628243982303968
3975,Kevin Love,Points,5.5,Under,NBA,Pinnacle,0.46979581974145224
3976,Kevin Love,Rebounds,4.5,Under,NBA,Draftkings/Fanduel,0.5634920634920636
3977,Kevin Love,Points,5.5,Over,NBA,Pinnacle,0.5302041802585478
3978,Kevin Love,player_threes,1.5,Over,NBA,Draftkings/Fanduel,0.3690596562184025
3979,Kevin Love,player_threes,1.5,Under,NBA,Draftkings/Fanduel,0.6309403437815975
3980,Kevin Love,Steals,0.5,Under,NBA,Draftkings/Fanduel,0.757188498402556
3981,Kevin Love,Steals,0.5,Over,NBA,Draftkings/Fanduel,0.2428115015974441
3982,Kevin Newman,Hits,0.5,Over,MLB,Draftkings/Fanduel,0.6149767517742067
3983,Kevin Newman,Hits,0.5,Under,MLB,Draftkings/Fanduel,0.38502324822579326
3984,Kevin Newman,Hits + Runs + RBIs,1.5,Over,MLB,Draftkings/Fanduel,0.4592085979482169
3985,Kevin Newman,Hits + Runs + RBIs,1.5,Under,MLB,Draftkings/Fanduel,0.5407914020517831
3986,Kevin Newman,Runs,0.5,Over,MLB,Draftkings/Fanduel,0.3561144173545786
3987,Kevin Newman,Runs,0.5,Under,MLB,Draftkings/Fanduel,0.6438855826454213
3988,Kevin Newman,Singles,0.5,Over,MLB,Draftkings/Fanduel,0.5047846889952152
3989,Kevin Newman,Singles,0.5,Under,MLB,Draftkings/Fanduel,0.49521531100478466
3990,Kevin Newman,Total Bases,0.5,Over,MLB,Draftkings/Fanduel,0.618246522161113
3991,Kevin Newman,Total Bases,0.5,Under,MLB,Draftkings/Fanduel,0.3817534778388871
3992,Kevin Newman,Batter Walks,0.5,Under,MLB,Draftkings/Fanduel,0.7831743278404163
3993,Kevin Newman,Total Bases,0.5,Under,MLB,Pinnacle,0.3842558936545851
3994,Kevin Newman,Total Bases,0.5,Over,MLB,Pinnacle,0.6157441063454149
3995,Kevin Newman,Batter Walks,0.5,Over,MLB,Draftkings/Fanduel,0.21682567215958368
3996,Khris Middleton,player_threes,1.5,Over,NBA,Pinnacle,0.5802312688103912
3997,Khris Middleton,Points,19.5,Under,NBA,Draftkings/Fanduel,0.448558885283451
3998,Khris Middleton,Points,19.5,Over,NBA,Draftkings/Fanduel,0.551441114716549
3999,Khris Middleton,Blocks,0.5,Under,NBA,Draftkings/Fanduel,0.6309403437815975
4000,Khris Middleton,Blocks,0.5,Over,NBA,Draftkings/Fanduel,0.3690596562184025
4001,Khris Middleton,Rebounds,6.5,Over,NBA,Pinnacle,0.4989820846905538
4002,Khris Middleton,Pts + Rebs + Asts,32.5,Over,NBA,Pinnacle,0.5232248162210196
4003,Khris Middleton,Points,20.5,Over,NBA,Draftkings/Fanduel,0.4854288093255621
4004,Khris Middleton,Points,19.5,Under,NBA,Pinnacle,0.46774193548387094
4005,Khris Middleton,Points,19.5,Over,NBA,Pinnacle,0.532258064516129
4006,Khris Middleton,Assists,5.5,Under,NBA,Pinnacle,0.4489255225198705
4007,Khris Middleton,Assists,5.5,Over,NBA,Pinnacle,0.5510744774801295
4008,Khris Middleton,Pts + Rebs + Asts,32.5,Under,NBA,Pinnacle,0.47677518377898054
4009,Khris Middleton,Points,20.5,Under,NBA,Draftkings/Fanduel,0.514571190674438
4010,Khris Middleton,Points + Assists,26.5,Over,NBA,Draftkings/Fanduel,0.4771933990264751
4011,Khris Middleton,Points + Assists,26.5,Under,NBA,Draftkings/Fanduel,0.5228066009735249
4012,Khris Middleton,Rebounds,6.5,Under,NBA,Pinnacle,0.5010179153094463
4013,Khris Middleton,Assists,5.5,Under,NBA,Draftkings/Fanduel,0.4578153739699724
4014,Khris Middleton,player_threes,1.5,Over,NBA,Draftkings/Fanduel,0.5793046418460348
4015,Khris Middleton,Steals,0.5,Under,NBA,Draftkings/Fanduel,0.3309929789368104
4016,Khris Middleton,Steals,0.5,Over,NBA,Draftkings/Fanduel,0.6690070210631895
4017,Khris Middleton,Rebounds + Assists,12.5,Under,NBA,Draftkings/Fanduel,0.4913789055986116
4018,Khris Middleton,Rebounds + Assists,12.5,Over,NBA,Draftkings/Fanduel,0.5086210944013885
4019,Khris Middleton,Rebounds,6.5,Under,NBA,Draftkings/Fanduel,0.49461873891536007
4020,Khris Middleton,Rebounds,6.5,Over,NBA,Draftkings/Fanduel,0.5053812610846399
4021,Khris Middleton,Pts + Rebs + Asts,32.5,Under,NBA,Draftkings/Fanduel,0.4858455687079902
4022,Khris Middleton,Pts + Rebs + Asts,32.5,Over,NBA,Draftkings/Fanduel,0.5141544312920097
4023,Khris Middleton,Points + Rebounds,27.5,Under,NBA,Draftkings/Fanduel,0.5289256198347106
4024,Khris Middleton,Points + Rebounds,27.5,Over,NBA,Draftkings/Fanduel,0.47107438016528924
4025,Khris Middleton,Points + Rebounds,26.5,Under,NBA,Draftkings/Fanduel,0.47826086956521746
4026,Khris Middleton,Points + Rebounds,26.5,Over,NBA,Draftkings/Fanduel,0.5217391304347826
4027,Khris Middleton,player_threes,1.5,Under,NBA,Pinnacle,0.4197687311896087
4028,Khris Middleton,player_threes,1.5,Under,NBA,Draftkings/Fanduel,0.42069535815396514
4029,Khris Middleton,Assists,5.5,Over,NBA,Draftkings/Fanduel,0.5421846260300276
4030,Kristaps Porzingis,Blocks,1.5,Under,NBA,Draftkings/Fanduel,0.41706303043657583
4031,Kristaps Porzingis,player_threes,2.5,Over,NBA,Pinnacle,0.4121784165606852
4032,Kristaps Porzingis,player_threes,2.5,Under,NBA,Pinnacle,0.5878215834393148
4033,Kristaps Porzingis,Pts + Rebs + Asts,27.5,Over,NBA,Draftkings/Fanduel,0.4891657638136511
4034,Kristaps Porzingis,Points + Rebounds,25.5,Under,NBA,Draftkings/Fanduel,0.49337714423430495
4035,Kristaps Porzingis,Pts + Rebs + Asts,27.5,Under,NBA,Pinnacle,0.5191532258064516
4036,Kristaps Porzingis,Pts + Rebs + Asts,27.5,Under,NBA,Draftkings/Fanduel,0.5108342361863488
4037,Kristaps Porzingis,Rebounds,7.5,Over,NBA,Draftkings/Fanduel,0.4578153739699724
4038,Kristaps Porzingis,Rebounds,7.5,Under,NBA,Draftkings/Fanduel,0.5421846260300276
